Turbine_ID,Compressor_ID,Location,Manufacturer,Installation_Year,Last_Maintenance_Date,Operating_Hours,Next_Maintenance_Due,Power_Output_MW,Efficiency_Percent,Vibration_Level_mm_s,Temperature_C,Pressure_Ratio,Fuel_Type,Status
TURB-1649,COMP-1649,Site A,Mitsubishi,2014,2027-07-07,55932,2027-12-05,277.28,79.99,0.75,275.0,6.4,Diesel,Out of Service
TURB-1650,COMP-1650,Site A,Mitsubishi,2014,2027-07-08,52232,2027-12-06,107.42,91.39,7.82,111.33,4.59,Hydrogen,Out of Service
TURB-1651,COMP-1651,Site B,Siemens,2004,2027-07-09,26760,2027-12-07,73.55,68.06,6.61,660.04,2.97,Natural Gas,Out of Service
TURB-1652,COMP-1652,Site A,Mitsubishi,2019,2027-07-10,71763,2027-12-08,44.34,96.81,4.72,211.2,17.94,Hydrogen,Out of Service
TURB-1653,COMP-1653,Site D,Siemens,2007,2027-07-11,57291,2027-12-09,169.95,67.04,8.51,1012.41,7.99,Natural Gas,Operational
TURB-1654,COMP-1654,Site A,Mitsubishi,2015,2027-07-12,19496,2027-12-10,347.49,86.93,8.51,397.49,8.98,Diesel,Operational
TURB-1655,COMP-1655,Site B,Solar,2011,2027-07-13,36915,2027-12-11,457.79,94.77,7.04,304.91,5.28,Hydrogen,Out of Service
TURB-1656,COMP-1656,Site C,Solar,2013,2027-07-14,56200,2027-12-12,167.01,96.68,9.43,900.72,4.25,Natural Gas,Out of Service
TURB-1657,COMP-1657,Site C,Solar,2020,2027-07-15,70483,2027-12-13,270.2,85.13,4.59,1025.95,13.13,Diesel,Operational
TURB-1658,COMP-1658,Site D,Mitsubishi,2012,2027-07-16,44457,2027-12-14,239.72,81.82,7.32,157.07,18.6,Diesel,Operational
TURB-1659,COMP-1659,Site D,GE,2008,2027-07-17,39819,2027-12-15,63.29,63.45,8.32,224.31,24.79,Diesel,Out of Service
TURB-1660,COMP-1660,Site D,Mitsubishi,2006,2027-07-18,49874,2027-12-16,382.54,60.75,6.39,595.73,9.48,Natural Gas,Out of Service
TURB-1661,COMP-1661,Site D,Solar,2016,2027-07-19,10141,2027-12-17,264.49,97.46,5.58,728.75,17.1,Diesel,Operational
TURB-1662,COMP-1662,Site B,Siemens,2001,2027-07-20,21913,2027-12-18,459.48,70.43,7.35,145.75,4.23,Natural Gas,Operational
TURB-1663,COMP-1663,Site C,GE,2007,2027-07-21,26201,2027-12-19,419.37,62.75,3.61,481.26,14.56,Hydrogen,Operational
TURB-1664,COMP-1664,Site C,Solar,2012,2027-07-22,98262,2027-12-20,146.35,80.46,3.73,1082.24,13.67,Natural Gas,Operational
TURB-1665,COMP-1665,Site B,Mitsubishi,2007,2027-07-23,66940,2027-12-21,163.18,71.88,9.77,1057.49,2.25,Natural Gas,Out of Service
TURB-1666,COMP-1666,Site A,Siemens,2017,2027-07-24,6755,2027-12-22,273.12,73.59,1.28,407.91,12.85,Natural Gas,Operational
TURB-1667,COMP-1667,Site C,Mitsubishi,2012,2027-07-25,25718,2027-12-23,71.32,73.44,8.44,311.54,13.14,Hydrogen,Out of Service
TURB-1668,COMP-1668,Site B,Siemens,2007,2027-07-26,20190,2027-12-24,133.05,69.45,7.91,720.18,10.24,Natural Gas,Operational
TURB-1669,COMP-1669,Site A,Solar,2015,2027-07-27,2818,2027-12-25,412.34,96.77,0.64,160.54,14.98,Hydrogen,Operational
TURB-1670,COMP-1670,Site D,Siemens,2019,2027-07-28,38417,2027-12-26,84.97,70.08,7.06,318.38,2.57,Hydrogen,Maintenance Required
TURB-1671,COMP-1671,Site C,Siemens,2002,2027-07-29,88303,2027-12-27,277.66,81.17,1.03,241.77,21.34,Hydrogen,Maintenance Required
TURB-1672,COMP-1672,Site B,Siemens,2014,2027-07-30,78020,2027-12-28,203.04,69.07,2.18,288.9,13.73,Hydrogen,Maintenance Required
TURB-1673,COMP-1673,Site C,Solar,2009,2027-07-31,59122,2027-12-29,108.46,88.95,9.59,297.04,2.26,Diesel,Operational
TURB-1674,COMP-1674,Site C,Siemens,2017,2027-08-01,35708,2027-12-30,485.19,68.7,3.69,771.61,24.62,Hydrogen,Maintenance Required
TURB-1675,COMP-1675,Site B,Mitsubishi,2018,2027-08-02,31450,2027-12-31,414.31,83.36,0.66,611.33,10.47,Diesel,Maintenance Required
TURB-1676,COMP-1676,Site D,GE,2001,2027-08-03,65934,2028-01-01,140.67,91.69,5.26,1041.64,24.69,Hydrogen,Out of Service
TURB-1677,COMP-1677,Site A,Mitsubishi,2020,2027-08-04,34757,2028-01-02,394.79,70.32,2.14,895.96,5.74,Hydrogen,Maintenance Required
TURB-1678,COMP-1678,Site B,Siemens,2009,2027-08-05,75016,2028-01-03,13.14,90.52,4.32,623.68,2.2,Diesel,Maintenance Required
TURB-1679,COMP-1679,Site A,Siemens,2015,2027-08-06,57898,2028-01-04,146.01,63.51,1.11,403.53,18.26,Diesel,Out of Service
TURB-1680,COMP-1680,Site B,Solar,2007,2027-08-07,30452,2028-01-05,62.92,64.42,1.05,1006.76,23.72,Natural Gas,Operational
TURB-1681,COMP-1681,Site B,Mitsubishi,2006,2027-08-08,69643,2028-01-06,217.8,75.22,5.09,141.47,3.32,Diesel,Maintenance Required
TURB-1682,COMP-1682,Site C,Siemens,2003,2027-08-09,88139,2028-01-07,322.58,75.46,3.43,833.15,18.78,Diesel,Out of Service
TURB-1683,COMP-1683,Site A,Solar,2008,2027-08-10,18558,2028-01-08,93.94,79.63,1.64,179.95,3.13,Diesel,Out of Service
TURB-1684,COMP-1684,Site A,Solar,2001,2027-08-11,92271,2028-01-09,127.15,60.9,5.85,662.72,20.16,Natural Gas,Maintenance Required
TURB-1685,COMP-1685,Site A,Solar,2015,2027-08-12,43765,2028-01-10,202.42,64.45,0.72,1086.86,15.16,Natural Gas,Out of Service
TURB-1686,COMP-1686,Site C,Solar,2006,2027-08-13,49407,2028-01-11,319.08,60.39,7.55,323.78,19.87,Hydrogen,Maintenance Required
TURB-1687,COMP-1687,Site B,Siemens,2014,2027-08-14,47454,2028-01-12,162.26,96.27,0.61,140.31,10.23,Hydrogen,Operational
TURB-1688,COMP-1688,Site C,Siemens,2004,2027-08-15,20921,2028-01-13,304.74,71.91,9.71,440.42,22.78,Natural Gas,Maintenance Required
TURB-1689,COMP-1689,Site B,Solar,2000,2027-08-16,24975,2028-01-14,181.13,86.15,7.38,600.0,8.61,Diesel,Operational
TURB-1690,COMP-1690,Site B,Solar,2019,2027-08-17,41548,2028-01-15,136.35,83.12,8.98,883.53,8.16,Natural Gas,Out of Service
TURB-1691,COMP-1691,Site B,Mitsubishi,2004,2027-08-18,51840,2028-01-16,428.97,87.54,4.46,84.19,24.07,Natural Gas,Out of Service
TURB-1692,COMP-1692,Site B,Solar,2012,2027-08-19,49245,2028-01-17,197.66,93.55,0.68,200.52,4.39,Natural Gas,Operational
TURB-1693,COMP-1693,Site D,Solar,2019,2027-08-20,99030,2028-01-18,460.0,68.86,2.37,522.34,15.43,Natural Gas,Maintenance Required
TURB-1694,COMP-1694,Site B,Siemens,2012,2027-08-21,77755,2028-01-19,159.73,76.18,9.71,159.27,14.99,Natural Gas,Maintenance Required
TURB-1695,COMP-1695,Site C,GE,2017,2027-08-22,96248,2028-01-20,276.01,72.48,6.23,1149.27,7.06,Hydrogen,Maintenance Required
TURB-1696,COMP-1696,Site A,Mitsubishi,2001,2027-08-23,83563,2028-01-21,36.26,63.13,2.36,637.64,8.95,Diesel,Out of Service
TURB-1697,COMP-1697,Site B,Siemens,2017,2027-08-24,31292,2028-01-22,343.33,61.21,4.88,483.47,8.23,Hydrogen,Out of Service
TURB-1698,COMP-1698,Site C,Solar,2009,2027-08-25,23227,2028-01-23,399.78,89.06,3.24,1176.69,21.38,Hydrogen,Operational
TURB-1699,COMP-1699,Site C,Solar,2002,2027-08-26,90964,2028-01-24,485.99,64.91,4.95,793.01,10.65,Natural Gas,Maintenance Required
TURB-1700,COMP-1700,Site C,Solar,2020,2027-08-27,78928,2028-01-25,419.94,60.58,8.38,643.2,9.93,Hydrogen,Out of Service
TURB-1701,COMP-1701,Site C,Mitsubishi,2009,2027-08-28,98320,2028-01-26,163.13,76.66,2.3,327.3,16.46,Diesel,Out of Service
TURB-1702,COMP-1702,Site C,Solar,2008,2027-08-29,52771,2028-01-27,282.74,72.25,4.05,341.04,13.14,Diesel,Out of Service
TURB-1703,COMP-1703,Site B,GE,2002,2027-08-30,27198,2028-01-28,300.02,62.51,4.52,466.61,11.51,Diesel,Operational
TURB-1704,COMP-1704,Site A,Mitsubishi,2005,2027-08-31,50706,2028-01-29,37.83,61.96,5.91,913.33,18.17,Natural Gas,Out of Service
TURB-1705,COMP-1705,Site B,Mitsubishi,2010,2027-09-01,7069,2028-01-30,45.6,94.7,0.87,988.41,11.2,Hydrogen,Operational
TURB-1706,COMP-1706,Site B,Solar,2005,2027-09-02,84763,2028-01-31,169.65,95.71,2.15,270.89,6.72,Natural Gas,Operational
TURB-1707,COMP-1707,Site A,Mitsubishi,2004,2027-09-03,83452,2028-02-01,374.77,78.33,4.04,990.02,18.93,Hydrogen,Operational
TURB-1708,COMP-1708,Site D,Mitsubishi,2013,2027-09-04,99937,2028-02-02,149.91,92.23,8.11,430.58,3.09,Hydrogen,Maintenance Required
TURB-1709,COMP-1709,Site B,GE,2001,2027-09-05,30175,2028-02-03,438.32,90.4,1.95,280.34,24.99,Diesel,Maintenance Required
TURB-1710,COMP-1710,Site A,Siemens,2000,2027-09-06,23187,2028-02-04,326.05,82.02,8.83,274.0,15.52,Hydrogen,Out of Service
TURB-1711,COMP-1711,Site B,GE,2004,2027-09-07,85100,2028-02-05,239.39,88.53,3.46,582.95,6.58,Diesel,Maintenance Required
TURB-1712,COMP-1712,Site A,Siemens,2007,2027-09-08,18340,2028-02-06,274.87,95.36,2.61,932.2,6.16,Natural Gas,Maintenance Required
TURB-1713,COMP-1713,Site D,GE,2009,2027-09-09,58562,2028-02-07,172.4,81.52,4.15,706.32,7.93,Hydrogen,Out of Service
TURB-1714,COMP-1714,Site C,Solar,2020,2027-09-10,78189,2028-02-08,487.22,79.44,5.58,584.34,22.16,Hydrogen,Operational
TURB-1715,COMP-1715,Site A,GE,2018,2027-09-11,20440,2028-02-09,96.22,60.13,7.37,70.72,20.93,Diesel,Operational
TURB-1716,COMP-1716,Site B,Mitsubishi,2002,2027-09-12,45608,2028-02-10,431.59,80.6,4.82,698.1,4.9,Hydrogen,Out of Service
TURB-1717,COMP-1717,Site B,Mitsubishi,2017,2027-09-13,69254,2028-02-11,342.29,91.07,8.2,825.91,15.6,Diesel,Out of Service
TURB-1718,COMP-1718,Site D,Mitsubishi,2006,2027-09-14,86292,2028-02-12,358.67,88.96,8.21,162.78,22.91,Natural Gas,Maintenance Required
TURB-1719,COMP-1719,Site D,Solar,2012,2027-09-15,5209,2028-02-13,419.55,84.54,0.12,1149.6,18.73,Hydrogen,Operational
TURB-1720,COMP-1720,Site A,GE,2013,2027-09-16,85790,2028-02-14,76.75,60.93,7.94,155.27,15.31,Natural Gas,Maintenance Required
TURB-1721,COMP-1721,Site C,Siemens,2017,2027-09-17,74787,2028-02-15,350.63,95.16,4.48,844.28,6.4,Natural Gas,Operational
TURB-1722,COMP-1722,Site B,GE,2011,2027-09-18,55002,2028-02-16,390.37,76.31,9.67,653.24,23.67,Diesel,Operational
TURB-1723,COMP-1723,Site C,GE,2007,2027-09-19,56410,2028-02-17,492.46,81.72,8.22,1066.82,22.46,Diesel,Maintenance Required
TURB-1724,COMP-1724,Site D,Siemens,2017,2027-09-20,78776,2028-02-18,376.3,75.11,3.9,526.21,9.05,Hydrogen,Operational
TURB-1725,COMP-1725,Site D,GE,2005,2027-09-21,42254,2028-02-19,476.36,73.26,6.38,634.82,13.2,Natural Gas,Operational
TURB-1726,COMP-1726,Site A,Mitsubishi,2011,2027-09-22,67151,2028-02-20,426.37,79.4,2.02,685.86,3.42,Diesel,Operational
TURB-1727,COMP-1727,Site D,Siemens,2002,2027-09-23,18967,2028-02-21,439.08,78.8,2.97,1056.07,16.34,Hydrogen,Maintenance Required
TURB-1728,COMP-1728,Site A,GE,2002,2027-09-24,11319,2028-02-22,459.29,73.54,2.1,969.59,2.78,Natural Gas,Maintenance Required
TURB-1729,COMP-1729,Site A,Siemens,2015,2027-09-25,92162,2028-02-23,270.27,90.55,7.54,372.13,22.79,Hydrogen,Out of Service
TURB-1730,COMP-1730,Site C,Siemens,2016,2027-09-26,37623,2028-02-24,358.4,61.92,0.18,1148.54,22.19,Natural Gas,Operational
TURB-1731,COMP-1731,Site C,Solar,2015,2027-09-27,37275,2028-02-25,70.74,64.45,4.13,916.03,8.11,Natural Gas,Operational
TURB-1732,COMP-1732,Site A,Siemens,2012,2027-09-28,88272,2028-02-26,184.66,63.14,8.39,63.85,18.94,Hydrogen,Operational
TURB-1733,COMP-1733,Site A,Siemens,2012,2027-09-29,55636,2028-02-27,440.91,81.47,7.12,261.31,11.82,Natural Gas,Maintenance Required
TURB-1734,COMP-1734,Site A,Solar,2011,2027-09-30,55659,2028-02-28,489.06,75.68,4.28,1034.18,21.37,Diesel,Operational
TURB-1735,COMP-1735,Site D,Solar,2001,2027-10-01,48476,2028-02-29,64.72,77.18,6.37,792.74,2.94,Hydrogen,Maintenance Required
TURB-1736,COMP-1736,Site C,Mitsubishi,2013,2027-10-02,75074,2028-03-01,297.2,81.92,4.37,346.85,13.38,Natural Gas,Maintenance Required
TURB-1737,COMP-1737,Site D,Mitsubishi,2009,2027-10-03,78237,2028-03-02,369.95,72.31,8.46,247.14,10.84,Natural Gas,Maintenance Required
TURB-1738,COMP-1738,Site C,Siemens,2018,2027-10-04,6256,2028-03-03,262.88,66.96,5.77,218.76,7.62,Natural Gas,Maintenance Required
TURB-1739,COMP-1739,Site D,Solar,2004,2027-10-05,4224,2028-03-04,124.15,71.66,6.36,415.82,6.42,Natural Gas,Out of Service
TURB-1740,COMP-1740,Site C,Siemens,2015,2027-10-06,79167,2028-03-05,30.44,97.77,9.89,1083.31,17.4,Natural Gas,Maintenance Required
TURB-1741,COMP-1741,Site A,Siemens,2004,2027-10-07,85025,2028-03-06,476.23,96.2,7.72,454.85,6.24,Hydrogen,Out of Service
TURB-1742,COMP-1742,Site C,GE,2001,2027-10-08,17603,2028-03-07,126.05,96.35,2.93,809.81,16.36,Hydrogen,Maintenance Required
TURB-1743,COMP-1743,Site D,Siemens,2005,2027-10-09,22521,2028-03-08,156.56,61.05,7.75,178.3,10.66,Diesel,Maintenance Required
TURB-1744,COMP-1744,Site B,Solar,2011,2027-10-10,81299,2028-03-09,324.96,63.4,9.29,661.11,7.2,Diesel,Operational
TURB-1745,COMP-1745,Site C,GE,2012,2027-10-11,66113,2028-03-10,220.03,61.74,3.02,444.31,19.92,Hydrogen,Maintenance Required
TURB-1746,COMP-1746,Site D,GE,2012,2027-10-12,30513,2028-03-11,217.5,90.99,8.19,234.6,10.05,Hydrogen,Operational
TURB-1747,COMP-1747,Site C,Solar,2020,2027-10-13,2200,2028-03-12,50.48,97.67,2.45,967.45,1.85,Natural Gas,Maintenance Required
TURB-1748,COMP-1748,Site D,Mitsubishi,2013,2027-10-14,55827,2028-03-13,496.02,80.63,4.4,987.87,21.5,Diesel,Out of Service
TURB-1749,COMP-1749,Site B,Solar,2018,2027-10-15,72370,2028-03-14,149.36,86.63,6.93,402.21,8.89,Diesel,Out of Service
TURB-1750,COMP-1750,Site C,GE,2014,2027-10-16,59317,2028-03-15,63.91,73.38,2.51,801.83,20.82,Diesel,Out of Service
TURB-1751,COMP-1751,Site A,Solar,2020,2027-10-17,81374,2028-03-16,343.97,89.09,1.95,503.18,14.34,Natural Gas,Maintenance Required
TURB-1752,COMP-1752,Site D,Solar,2002,2027-10-18,72589,2028-03-17,378.58,84.93,4.68,101.15,22.21,Diesel,Operational
TURB-1753,COMP-1753,Site D,Mitsubishi,2008,2027-10-19,34472,2028-03-18,22.42,90.44,7.85,541.94,11.32,Natural Gas,Maintenance Required
TURB-1754,COMP-1754,Site B,Siemens,2009,2027-10-20,30311,2028-03-19,141.93,79.0,6.0,712.24,5.48,Natural Gas,Operational
TURB-1755,COMP-1755,Site A,Solar,2006,2027-10-21,60997,2028-03-20,105.24,67.37,7.04,393.89,1.92,Natural Gas,Out of Service
TURB-1756,COMP-1756,Site B,Siemens,2013,2027-10-22,96021,2028-03-21,396.49,78.08,6.92,1141.23,19.8,Natural Gas,Operational
TURB-1757,COMP-1757,Site C,Solar,2016,2027-10-23,60104,2028-03-22,100.04,71.86,5.49,691.75,19.81,Hydrogen,Out of Service
TURB-1758,COMP-1758,Site B,Solar,2013,2027-10-24,23785,2028-03-23,125.26,86.38,3.22,477.19,6.1,Diesel,Operational
TURB-1759,COMP-1759,Site D,Mitsubishi,2009,2027-10-25,69465,2028-03-24,493.55,65.2,4.27,895.27,23.95,Hydrogen,Operational
TURB-1760,COMP-1760,Site C,Solar,2004,2027-10-26,36219,2028-03-25,354.03,72.61,3.87,442.06,23.8,Diesel,Operational
TURB-1761,COMP-1761,Site C,Mitsubishi,2017,2027-10-27,2247,2028-03-26,199.95,60.25,0.88,78.41,10.09,Hydrogen,Out of Service
TURB-1762,COMP-1762,Site A,Solar,2016,2027-10-28,50922,2028-03-27,379.39,90.99,8.99,59.5,4.97,Natural Gas,Out of Service
TURB-1763,COMP-1763,Site D,GE,2017,2027-10-29,85515,2028-03-28,238.57,75.45,6.45,397.27,8.17,Hydrogen,Out of Service
TURB-1764,COMP-1764,Site B,GE,2003,2027-10-30,70892,2028-03-29,114.21,89.5,8.59,229.38,23.34,Natural Gas,Out of Service
TURB-1765,COMP-1765,Site B,Mitsubishi,2019,2027-10-31,98555,2028-03-30,249.11,63.71,7.78,455.33,15.82,Hydrogen,Operational
TURB-1766,COMP-1766,Site C,Solar,2000,2027-11-01,56042,2028-03-31,388.29,67.36,0.78,935.11,22.99,Natural Gas,Out of Service
TURB-1767,COMP-1767,Site A,GE,2012,2027-11-02,46826,2028-04-01,97.39,92.32,2.24,405.41,2.04,Hydrogen,Maintenance Required
TURB-1768,COMP-1768,Site A,Solar,2009,2027-11-03,37195,2028-04-02,247.91,82.63,9.51,693.59,24.79,Natural Gas,Operational
TURB-1769,COMP-1769,Site D,Mitsubishi,2014,2027-11-04,3373,2028-04-03,68.47,60.22,4.67,1107.59,16.26,Diesel,Maintenance Required
TURB-1770,COMP-1770,Site D,Solar,2004,2027-11-05,79051,2028-04-04,422.91,94.39,8.14,853.04,5.86,Natural Gas,Out of Service
TURB-1771,COMP-1771,Site D,Siemens,2017,2027-11-06,11839,2028-04-05,411.21,97.37,5.8,696.02,13.41,Hydrogen,Operational
TURB-1772,COMP-1772,Site C,Mitsubishi,2003,2027-11-07,58215,2028-04-06,339.99,85.13,8.25,1047.11,20.77,Diesel,Out of Service
TURB-1773,COMP-1773,Site D,Mitsubishi,2000,2027-11-08,86294,2028-04-07,460.81,87.66,7.37,430.24,4.82,Natural Gas,Operational
TURB-1774,COMP-1774,Site A,Siemens,2009,2027-11-09,32845,2028-04-08,205.98,65.08,2.87,277.52,15.8,Hydrogen,Operational
TURB-1775,COMP-1775,Site D,Solar,2016,2027-11-10,54861,2028-04-09,74.67,89.12,9.91,909.24,17.8,Hydrogen,Out of Service
TURB-1776,COMP-1776,Site A,GE,2002,2027-11-11,73304,2028-04-10,488.06,63.76,4.96,117.61,11.2,Natural Gas,Out of Service
TURB-1777,COMP-1777,Site D,Mitsubishi,2003,2027-11-12,89271,2028-04-11,261.41,93.81,5.89,537.81,14.23,Diesel,Operational
TURB-1778,COMP-1778,Site D,Mitsubishi,2011,2027-11-13,94546,2028-04-12,243.0,79.18,5.45,380.14,21.18,Hydrogen,Maintenance Required
TURB-1779,COMP-1779,Site C,GE,2010,2027-11-14,65384,2028-04-13,41.22,65.36,8.86,1167.02,23.87,Hydrogen,Operational
TURB-1780,COMP-1780,Site A,Solar,2002,2027-11-15,91061,2028-04-14,289.48,63.37,2.87,483.66,14.52,Hydrogen,Out of Service
TURB-1781,COMP-1781,Site C,GE,2010,2027-11-16,18452,2028-04-15,325.92,76.72,0.71,812.94,18.01,Diesel,Out of Service
TURB-1782,COMP-1782,Site A,Solar,2002,2027-11-17,81329,2028-04-16,241.86,60.2,4.34,358.76,9.09,Diesel,Maintenance Required
TURB-1783,COMP-1783,Site D,Siemens,2003,2027-11-18,42481,2028-04-17,456.1,96.53,9.19,1180.65,9.35,Hydrogen,Maintenance Required
TURB-1784,COMP-1784,Site C,GE,2002,2027-11-19,73021,2028-04-18,373.76,66.49,4.45,257.45,22.38,Hydrogen,Operational
TURB-1785,COMP-1785,Site D,Mitsubishi,2011,2027-11-20,11471,2028-04-19,28.92,75.94,2.85,1092.71,3.82,Diesel,Operational
TURB-1786,COMP-1786,Site D,GE,2011,2027-11-21,23248,2028-04-20,275.86,83.05,6.22,562.18,6.33,Diesel,Maintenance Required
TURB-1787,COMP-1787,Site B,Mitsubishi,2016,2027-11-22,39366,2028-04-21,496.9,85.64,7.4,541.37,7.84,Natural Gas,Operational
TURB-1788,COMP-1788,Site A,Siemens,2020,2027-11-23,55614,2028-04-22,107.88,81.46,4.68,856.49,3.72,Natural Gas,Out of Service
TURB-1789,COMP-1789,Site A,Solar,2007,2027-11-24,19699,2028-04-23,312.42,66.79,3.86,157.32,17.19,Natural Gas,Operational
TURB-1790,COMP-1790,Site A,Mitsubishi,2009,2027-11-25,42708,2028-04-24,144.01,77.93,3.71,678.7,22.8,Natural Gas,Operational
TURB-1791,COMP-1791,Site A,GE,2015,2027-11-26,26467,2028-04-25,192.03,72.26,4.27,302.97,2.13,Hydrogen,Maintenance Required
TURB-1792,COMP-1792,Site A,Siemens,2018,2027-11-27,45332,2028-04-26,26.48,63.4,8.44,230.69,7.43,Hydrogen,Out of Service
TURB-1793,COMP-1793,Site C,Mitsubishi,2014,2027-11-28,91711,2028-04-27,347.08,74.73,4.88,1059.1,23.13,Natural Gas,Operational
TURB-1794,COMP-1794,Site A,GE,2010,2027-11-29,17256,2028-04-28,385.21,83.14,3.21,1196.88,12.44,Hydrogen,Operational
TURB-1795,COMP-1795,Site C,Siemens,2006,2027-11-30,44673,2028-04-29,388.73,63.88,1.9,1166.88,22.31,Diesel,Out of Service
TURB-1796,COMP-1796,Site B,GE,2006,2027-12-01,77117,2028-04-30,485.57,66.27,2.9,994.34,23.68,Diesel,Out of Service
TURB-1797,COMP-1797,Site B,Solar,2017,2027-12-02,46162,2028-05-01,420.56,63.28,4.68,1107.97,24.79,Natural Gas,Out of Service
TURB-1798,COMP-1798,Site C,Mitsubishi,2018,2027-12-03,70431,2028-05-02,111.73,60.04,5.52,1112.84,10.8,Hydrogen,Operational
TURB-1799,COMP-1799,Site B,GE,2015,2027-12-04,20809,2028-05-03,122.97,95.58,6.25,252.82,9.56,Diesel,Maintenance Required
TURB-1800,COMP-1800,Site C,Siemens,2002,2027-12-05,33643,2028-05-04,386.32,91.85,0.81,148.55,19.09,Hydrogen,Operational
TURB-1801,COMP-1801,Site A,Solar,2005,2027-12-06,56367,2028-05-05,390.68,68.8,6.17,195.8,15.47,Diesel,Operational
TURB-1802,COMP-1802,Site C,GE,2000,2027-12-07,3680,2028-05-06,70.29,81.95,3.58,237.0,16.99,Hydrogen,Out of Service
TURB-1803,COMP-1803,Site B,Mitsubishi,2000,2027-12-08,57491,2028-05-07,13.25,90.46,2.64,995.81,14.01,Diesel,Out of Service
TURB-1804,COMP-1804,Site C,Siemens,2014,2027-12-09,93888,2028-05-08,206.68,73.93,3.38,1132.47,13.58,Diesel,Operational
TURB-1805,COMP-1805,Site B,Siemens,2019,2027-12-10,22086,2028-05-09,350.39,88.08,7.87,454.61,8.9,Diesel,Out of Service
TURB-1806,COMP-1806,Site D,Solar,2010,2027-12-11,53400,2028-05-10,434.67,93.01,8.05,89.52,15.5,Natural Gas,Operational
TURB-1807,COMP-1807,Site C,GE,2009,2027-12-12,93758,2028-05-11,91.01,78.95,1.13,403.6,7.8,Hydrogen,Out of Service
TURB-1808,COMP-1808,Site D,Solar,2002,2027-12-13,97167,2028-05-12,409.49,93.75,5.0,862.06,9.86,Natural Gas,Maintenance Required
TURB-1809,COMP-1809,Site B,Siemens,2003,2027-12-14,91213,2028-05-13,345.38,67.98,5.34,1134.34,16.32,Hydrogen,Operational
TURB-1810,COMP-1810,Site A,Mitsubishi,2011,2027-12-15,61739,2028-05-14,91.32,94.25,0.4,567.15,16.46,Diesel,Operational
TURB-1811,COMP-1811,Site C,Siemens,2005,2027-12-16,26955,2028-05-15,437.91,90.61,7.2,436.48,15.06,Natural Gas,Out of Service
TURB-1812,COMP-1812,Site A,GE,2019,2027-12-17,5038,2028-05-16,467.16,91.92,3.73,801.21,17.36,Diesel,Operational
TURB-1813,COMP-1813,Site A,Siemens,2018,2027-12-18,59494,2028-05-17,140.25,60.17,4.24,292.8,11.18,Natural Gas,Operational
TURB-1814,COMP-1814,Site A,Mitsubishi,2015,2027-12-19,76145,2028-05-18,82.86,85.22,6.14,930.69,15.47,Hydrogen,Operational
TURB-1815,COMP-1815,Site B,Mitsubishi,2009,2027-12-20,77357,2028-05-19,484.14,75.22,4.74,526.14,3.74,Hydrogen,Out of Service
TURB-1816,COMP-1816,Site B,Solar,2005,2027-12-21,66795,2028-05-20,21.21,82.97,7.5,1173.86,12.87,Hydrogen,Out of Service
TURB-1817,COMP-1817,Site D,Siemens,2019,2027-12-22,17660,2028-05-21,474.72,63.18,6.0,1124.24,15.27,Diesel,Operational
TURB-1818,COMP-1818,Site D,GE,2004,2027-12-23,42769,2028-05-22,115.95,68.99,2.34,815.17,11.42,Natural Gas,Maintenance Required
TURB-1819,COMP-1819,Site D,Mitsubishi,2009,2027-12-24,87611,2028-05-23,224.68,73.35,8.72,795.18,1.9,Natural Gas,Maintenance Required
TURB-1820,COMP-1820,Site A,Mitsubishi,2011,2027-12-25,71096,2028-05-24,161.09,87.3,2.24,191.62,17.97,Natural Gas,Operational
TURB-1821,COMP-1821,Site D,GE,2017,2027-12-26,41307,2028-05-25,85.32,81.01,7.16,373.09,12.2,Natural Gas,Maintenance Required
TURB-1822,COMP-1822,Site C,Siemens,2002,2027-12-27,37094,2028-05-26,182.71,60.56,7.94,1041.22,5.16,Natural Gas,Operational
TURB-1823,COMP-1823,Site B,Mitsubishi,2004,2027-12-28,31218,2028-05-27,274.23,72.72,6.91,467.43,24.35,Natural Gas,Out of Service
TURB-1824,COMP-1824,Site D,Solar,2002,2027-12-29,20318,2028-05-28,55.98,95.72,4.28,537.74,23.65,Hydrogen,Maintenance Required
TURB-1825,COMP-1825,Site B,Mitsubishi,2002,2027-12-30,81523,2028-05-29,406.5,66.83,8.79,1015.8,5.23,Hydrogen,Maintenance Required
TURB-1826,COMP-1826,Site A,GE,2008,2027-12-31,37126,2028-05-30,402.19,69.0,3.34,540.96,18.12,Natural Gas,Operational
TURB-1827,COMP-1827,Site B,Siemens,2003,2028-01-01,62086,2028-05-31,400.77,71.68,6.9,1027.51,13.66,Natural Gas,Operational
TURB-1828,COMP-1828,Site C,Mitsubishi,2019,2028-01-02,62686,2028-06-01,346.36,70.18,8.79,129.84,8.3,Natural Gas,Out of Service
TURB-1829,COMP-1829,Site B,Mitsubishi,2016,2028-01-03,48144,2028-06-02,233.08,64.63,1.64,844.74,17.58,Natural Gas,Maintenance Required
TURB-1830,COMP-1830,Site B,Siemens,2006,2028-01-04,85079,2028-06-03,418.52,71.88,6.56,122.46,12.02,Hydrogen,Maintenance Required
TURB-1831,COMP-1831,Site C,Siemens,2012,2028-01-05,69299,2028-06-04,427.41,80.5,9.02,958.51,22.61,Diesel,Maintenance Required
