Turbine_ID,Compressor_ID,Date,Fuel_Consumption_m3,CO2_Emissions_kg,NOx_Emissions_kg,SOx_Emissions_kg,Power_Output_MW,Operating_Hours,Load_Factor,Temperature_C,Pressure_Ratio,Fuel_Type,Location,Manufacturer
TURB-1666,COMP-1666,2027-07-24,4723.97,20090.67,2137.99,94.48,209.08,57544,0.8,344.87,3.98,Natural Gas,Site B,Siemens
TURB-1667,COMP-1667,2027-07-25,3735.41,12163.97,760.23,1598.34,75.38,78820,0.51,126.84,8.71,Natural Gas,Site A,GE
TURB-1668,COMP-1668,2027-07-26,5100.18,3118.94,1658.9,236.73,37.2,13500,0.99,1107.05,7.54,Hydrogen,Site B,Siemens
TURB-1669,COMP-1669,2027-07-27,221.75,47332.71,3220.07,1337.16,413.51,28842,0.7,1085.03,12.68,Hydrogen,Site D,Mitsubishi
TURB-1670,COMP-1670,2027-07-28,5381.02,12295.83,3955.2,542.7,381.97,55555,0.57,1030.18,14.79,Natural Gas,Site A,GE
TURB-1671,COMP-1671,2027-07-29,4188.97,24093.88,1254.42,2204.64,466.39,56380,0.57,932.0,8.57,Natural Gas,Site D,Mitsubishi
TURB-1672,COMP-1672,2027-07-30,6835.13,2087.72,3244.96,1096.14,244.2,84872,0.83,910.47,17.85,Diesel,Site C,Solar
TURB-1673,COMP-1673,2027-07-31,2764.47,27351.65,1439.49,355.16,310.69,35926,0.72,861.86,1.66,Natural Gas,Site C,Siemens
TURB-1674,COMP-1674,2027-08-01,8207.29,42027.16,2135.86,117.49,41.1,93447,0.53,1030.07,6.88,Hydrogen,Site B,Siemens
TURB-1675,COMP-1675,2027-08-02,9305.37,23444.99,4580.28,2137.44,157.5,3240,0.54,112.75,9.8,Diesel,Site B,Solar
TURB-1676,COMP-1676,2027-08-03,1739.23,45668.89,595.56,2347.13,378.12,45189,0.71,935.21,10.76,Natural Gas,Site B,Siemens
TURB-1677,COMP-1677,2027-08-04,6500.3,11484.18,4921.27,1829.4,145.27,47460,0.9,1048.59,10.06,Hydrogen,Site B,Solar
TURB-1678,COMP-1678,2027-08-05,6372.43,10929.72,3247.78,1677.01,65.0,84256,0.57,796.09,1.79,Diesel,Site C,GE
TURB-1679,COMP-1679,2027-08-06,3467.75,30331.43,3083.86,659.04,40.42,35430,0.56,1025.99,23.54,Diesel,Site C,Mitsubishi
TURB-1680,COMP-1680,2027-08-07,1225.9,40700.4,1151.04,1827.21,232.11,86991,0.74,392.14,19.44,Diesel,Site A,Solar
TURB-1681,COMP-1681,2027-08-08,6720.4,1239.24,1053.48,426.08,438.66,74764,0.76,465.73,1.64,Diesel,Site A,Mitsubishi
TURB-1682,COMP-1682,2027-08-09,4609.59,13429.36,4622.25,2047.56,190.98,4020,0.76,751.68,9.75,Natural Gas,Site D,Solar
TURB-1683,COMP-1683,2027-08-10,1993.35,13178.26,885.32,1120.92,336.82,39529,0.75,212.85,11.9,Diesel,Site D,GE
TURB-1684,COMP-1684,2027-08-11,666.77,26082.29,941.39,2193.0,221.13,78039,0.94,269.91,6.59,Natural Gas,Site C,Solar
TURB-1685,COMP-1685,2027-08-12,9465.91,31233.41,3531.49,890.48,395.24,43440,0.7,1193.04,23.03,Diesel,Site B,Solar
TURB-1686,COMP-1686,2027-08-13,4147.17,27592.56,3551.66,77.81,403.62,57940,0.52,955.55,18.64,Diesel,Site B,Solar
TURB-1687,COMP-1687,2027-08-14,7512.43,12961.78,2052.07,2039.49,473.83,82778,0.5,179.77,21.79,Hydrogen,Site C,Solar
TURB-1688,COMP-1688,2027-08-15,1451.75,43670.03,4546.94,2209.67,175.6,86842,0.7,184.19,18.84,Diesel,Site D,Solar
TURB-1689,COMP-1689,2027-08-16,6279.46,38942.35,4604.21,96.25,240.9,9848,0.95,501.39,9.84,Diesel,Site C,Solar
TURB-1690,COMP-1690,2027-08-17,347.83,32153.79,4222.74,678.55,326.41,85690,0.86,1197.47,12.7,Natural Gas,Site B,Siemens
TURB-1691,COMP-1691,2027-08-18,4281.3,19230.57,178.69,827.86,255.43,69037,0.79,1171.33,2.92,Hydrogen,Site D,Solar
TURB-1692,COMP-1692,2027-08-19,2530.21,17076.55,1580.44,1515.5,51.13,17573,0.85,593.58,11.41,Hydrogen,Site A,Siemens
TURB-1693,COMP-1693,2027-08-20,3420.28,37354.4,1522.7,628.48,326.68,27144,0.58,558.22,20.33,Hydrogen,Site D,GE
TURB-1694,COMP-1694,2027-08-21,6279.27,7029.16,421.48,2318.81,63.92,72168,0.65,727.6,19.07,Hydrogen,Site A,GE
TURB-1695,COMP-1695,2027-08-22,3612.81,2658.57,4476.11,2410.11,421.95,36517,0.9,811.18,19.94,Hydrogen,Site A,GE
TURB-1696,COMP-1696,2027-08-23,2547.35,48428.0,4963.73,1484.16,50.61,24515,0.51,354.54,7.86,Hydrogen,Site B,Solar
TURB-1697,COMP-1697,2027-08-24,7175.11,47519.85,802.45,2464.99,392.84,78978,0.65,246.41,3.82,Diesel,Site A,Mitsubishi
TURB-1698,COMP-1698,2027-08-25,5465.63,47196.3,1497.84,468.13,84.02,22033,0.98,989.28,12.31,Hydrogen,Site B,Solar
TURB-1699,COMP-1699,2027-08-26,6310.29,27829.16,230.9,332.58,372.96,32799,0.81,457.21,12.79,Natural Gas,Site D,GE
TURB-1700,COMP-1700,2027-08-27,3885.63,5740.68,665.67,1044.1,21.3,38051,0.87,95.02,16.17,Diesel,Site D,Mitsubishi
TURB-1701,COMP-1701,2027-08-28,2630.16,25509.33,2547.75,1999.43,64.73,42113,0.7,1036.33,3.71,Diesel,Site D,Siemens
TURB-1702,COMP-1702,2027-08-29,2571.59,18642.87,1902.78,1493.61,20.0,80264,0.55,894.72,2.41,Hydrogen,Site A,GE
TURB-1703,COMP-1703,2027-08-30,9923.64,29379.42,2176.29,1593.33,99.38,62921,0.84,879.41,19.06,Hydrogen,Site C,Solar
TURB-1704,COMP-1704,2027-08-31,6693.41,45084.67,3364.19,2398.99,10.17,65929,0.71,799.37,16.56,Hydrogen,Site C,Mitsubishi
TURB-1705,COMP-1705,2027-09-01,1089.52,23888.84,578.66,1515.13,52.34,77198,0.57,526.09,6.67,Hydrogen,Site A,Siemens
TURB-1706,COMP-1706,2027-09-02,6468.4,41043.33,4254.04,1112.36,22.27,60131,0.95,1071.31,21.22,Natural Gas,Site C,Siemens
TURB-1707,COMP-1707,2027-09-03,1122.12,25025.65,4341.43,1972.81,222.85,90226,0.63,470.15,9.67,Hydrogen,Site C,Siemens
TURB-1708,COMP-1708,2027-09-04,3065.89,47623.08,898.58,1924.02,87.03,94754,0.67,358.01,12.78,Natural Gas,Site D,Mitsubishi
TURB-1709,COMP-1709,2027-09-05,8470.49,24115.44,3210.66,2370.11,150.75,5899,0.6,670.61,4.46,Diesel,Site C,Siemens
TURB-1710,COMP-1710,2027-09-06,9152.14,35850.63,3482.75,1554.86,138.83,76345,0.7,583.08,24.36,Hydrogen,Site D,Solar
TURB-1711,COMP-1711,2027-09-07,8614.18,23413.16,951.55,86.29,417.16,54217,0.81,88.74,18.54,Diesel,Site C,GE
TURB-1712,COMP-1712,2027-09-08,5588.28,20744.73,1936.46,867.83,90.02,65053,0.6,379.97,7.14,Hydrogen,Site D,GE
TURB-1713,COMP-1713,2027-09-09,4585.83,37684.23,3492.11,1082.58,254.5,76413,0.68,488.55,23.81,Hydrogen,Site A,GE
TURB-1714,COMP-1714,2027-09-10,2532.46,37509.28,3397.96,1828.13,43.89,23038,0.51,960.63,10.48,Natural Gas,Site A,Mitsubishi
TURB-1715,COMP-1715,2027-09-11,8001.55,11645.13,4209.53,1507.1,211.19,57945,0.58,507.1,11.5,Hydrogen,Site A,GE
TURB-1716,COMP-1716,2027-09-12,6265.73,21056.48,749.35,1606.73,404.03,93938,0.95,1130.62,5.38,Natural Gas,Site A,GE
TURB-1717,COMP-1717,2027-09-13,5342.11,1420.22,1681.99,699.18,263.06,47968,0.82,901.76,11.53,Diesel,Site D,GE
TURB-1718,COMP-1718,2027-09-14,2663.98,1903.01,3788.96,2081.75,136.72,14698,0.75,991.99,24.37,Diesel,Site B,GE
TURB-1719,COMP-1719,2027-09-15,3171.99,8101.24,1318.84,834.08,209.79,89362,0.76,1074.15,11.68,Diesel,Site A,GE
TURB-1720,COMP-1720,2027-09-16,2527.36,38381.5,2731.74,1803.76,282.36,91698,0.82,275.13,17.95,Natural Gas,Site D,GE
TURB-1721,COMP-1721,2027-09-17,6414.55,4693.49,772.67,692.48,453.4,84477,0.61,972.81,24.5,Natural Gas,Site D,Mitsubishi
TURB-1722,COMP-1722,2027-09-18,6153.34,47089.49,869.48,1599.97,420.56,10878,0.52,272.17,16.14,Natural Gas,Site D,Siemens
TURB-1723,COMP-1723,2027-09-19,1796.59,10484.1,1354.26,1295.38,480.95,47129,0.71,681.88,8.19,Natural Gas,Site B,GE
TURB-1724,COMP-1724,2027-09-20,3386.24,44434.31,1540.45,365.99,97.56,4369,0.95,401.97,9.58,Hydrogen,Site B,Solar
TURB-1725,COMP-1725,2027-09-21,268.48,47572.05,304.73,795.36,107.13,49375,0.76,622.33,7.06,Natural Gas,Site C,Solar
TURB-1726,COMP-1726,2027-09-22,1859.42,21942.84,4293.68,1376.29,59.14,41050,0.94,292.56,23.75,Hydrogen,Site B,Mitsubishi
TURB-1727,COMP-1727,2027-09-23,5333.43,26613.5,315.24,1125.71,259.15,69219,0.56,1155.63,22.49,Natural Gas,Site B,GE
TURB-1728,COMP-1728,2027-09-24,3837.49,16713.95,3837.66,1039.36,98.56,94789,0.64,815.89,16.45,Natural Gas,Site B,Mitsubishi
TURB-1729,COMP-1729,2027-09-25,5913.73,45078.14,1506.22,1823.07,347.43,88191,0.82,338.35,3.36,Diesel,Site D,GE
TURB-1730,COMP-1730,2027-09-26,4269.64,25987.24,2052.24,1805.58,478.58,7539,0.51,322.09,20.1,Diesel,Site B,GE
TURB-1731,COMP-1731,2027-09-27,1026.77,49096.22,2932.03,2482.96,288.28,87035,0.58,231.51,20.71,Hydrogen,Site A,GE
TURB-1732,COMP-1732,2027-09-28,6699.36,48478.29,1201.17,349.91,361.58,19535,0.56,943.7,19.14,Hydrogen,Site D,Solar
TURB-1733,COMP-1733,2027-09-29,9453.63,47655.98,475.96,658.34,108.03,97356,0.76,601.57,5.54,Diesel,Site C,Mitsubishi
TURB-1734,COMP-1734,2027-09-30,2806.94,18456.73,4789.85,756.64,410.0,27656,0.94,1078.51,8.13,Diesel,Site D,Solar
TURB-1735,COMP-1735,2027-10-01,2155.13,5035.63,4158.51,807.34,429.63,85137,0.5,51.32,20.59,Natural Gas,Site C,Mitsubishi
TURB-1736,COMP-1736,2027-10-02,8396.8,33786.15,3820.94,861.51,443.46,63923,0.53,621.19,11.92,Natural Gas,Site A,Siemens
TURB-1737,COMP-1737,2027-10-03,2782.87,43796.11,2719.05,1437.86,434.16,29888,0.83,610.15,7.19,Hydrogen,Site C,Mitsubishi
TURB-1738,COMP-1738,2027-10-04,3841.38,18373.34,3224.45,166.39,162.62,24029,0.68,1180.02,16.59,Diesel,Site D,Siemens
TURB-1739,COMP-1739,2027-10-05,2299.66,48173.41,4335.38,1190.93,268.66,66934,0.95,883.8,15.45,Hydrogen,Site C,GE
TURB-1740,COMP-1740,2027-10-06,6323.29,45626.69,2005.48,1785.54,161.55,95189,0.77,670.04,13.71,Natural Gas,Site D,Mitsubishi
TURB-1741,COMP-1741,2027-10-07,4555.65,31852.12,612.47,1826.59,440.42,39065,0.53,718.39,9.58,Natural Gas,Site C,Mitsubishi
TURB-1742,COMP-1742,2027-10-08,3762.0,6718.64,4220.71,1404.32,455.12,17790,0.5,853.99,19.71,Hydrogen,Site B,Mitsubishi
TURB-1743,COMP-1743,2027-10-09,2681.42,44737.28,407.44,2306.49,340.38,45192,0.72,1106.64,14.87,Diesel,Site C,Mitsubishi
TURB-1744,COMP-1744,2027-10-10,9550.75,7017.65,4601.01,518.74,117.79,29781,0.7,123.36,21.84,Hydrogen,Site D,Solar
TURB-1745,COMP-1745,2027-10-11,945.77,26626.62,3637.46,2465.55,65.3,87048,0.74,123.84,21.0,Natural Gas,Site A,Solar
TURB-1746,COMP-1746,2027-10-12,2816.37,1942.46,2282.61,461.83,453.17,7712,0.71,286.35,23.66,Natural Gas,Site C,Mitsubishi
TURB-1747,COMP-1747,2027-10-13,3523.94,8574.41,3115.26,891.86,184.55,69161,0.8,558.06,18.91,Natural Gas,Site D,GE
TURB-1748,COMP-1748,2027-10-14,8194.71,28622.87,2721.67,176.52,328.33,25241,0.95,451.75,4.75,Natural Gas,Site C,Siemens
TURB-1749,COMP-1749,2027-10-15,9522.13,1074.02,2067.67,2407.12,410.31,21452,0.88,109.85,10.09,Natural Gas,Site A,Mitsubishi
TURB-1750,COMP-1750,2027-10-16,176.34,8417.73,729.9,1473.41,337.64,18483,0.76,738.16,19.19,Hydrogen,Site C,Mitsubishi
TURB-1751,COMP-1751,2027-10-17,9602.69,11813.9,4060.85,1704.23,494.45,45689,0.76,1019.66,4.67,Hydrogen,Site D,Mitsubishi
TURB-1752,COMP-1752,2027-10-18,9623.8,3094.86,2979.97,2402.69,291.42,95306,0.99,114.34,17.4,Hydrogen,Site D,Mitsubishi
TURB-1753,COMP-1753,2027-10-19,9122.33,29404.0,3542.42,1902.92,284.52,36128,0.97,651.57,9.22,Diesel,Site A,Siemens
TURB-1754,COMP-1754,2027-10-20,9204.6,38431.96,1121.27,2449.15,312.03,32829,0.58,1178.8,7.04,Natural Gas,Site D,Solar
TURB-1755,COMP-1755,2027-10-21,8045.75,2839.47,1086.37,1357.71,271.44,60741,0.82,107.82,14.31,Diesel,Site D,Solar
TURB-1756,COMP-1756,2027-10-22,3071.6,21396.65,4211.05,1815.18,390.78,2102,0.66,388.57,3.62,Diesel,Site C,Mitsubishi
TURB-1757,COMP-1757,2027-10-23,8033.15,27593.72,2782.03,434.24,469.54,8787,0.6,558.32,17.81,Diesel,Site C,Solar
TURB-1758,COMP-1758,2027-10-24,4942.03,26594.31,2319.0,153.43,453.68,94472,0.97,249.42,11.07,Natural Gas,Site A,Solar
TURB-1759,COMP-1759,2027-10-25,5451.08,24760.81,557.0,1140.33,252.11,83587,0.54,683.9,15.54,Hydrogen,Site C,Siemens
TURB-1760,COMP-1760,2027-10-26,327.02,5682.32,2188.33,270.36,464.42,31760,0.51,1029.81,3.55,Hydrogen,Site D,Mitsubishi
TURB-1761,COMP-1761,2027-10-27,4804.04,13192.43,3547.54,1279.07,80.83,77270,0.74,470.99,11.8,Hydrogen,Site B,Siemens
TURB-1762,COMP-1762,2027-10-28,2781.65,46459.59,607.81,915.44,282.21,68597,0.77,60.1,19.94,Hydrogen,Site B,Solar
TURB-1763,COMP-1763,2027-10-29,3440.39,9976.46,242.97,504.98,259.2,81749,0.55,755.75,18.18,Hydrogen,Site D,Siemens
TURB-1764,COMP-1764,2027-10-30,4807.02,39422.82,2810.53,2462.99,113.56,52255,0.97,1064.61,14.15,Hydrogen,Site D,Siemens
TURB-1765,COMP-1765,2027-10-31,6910.21,8203.25,1649.15,2353.26,491.72,13182,0.55,962.46,6.02,Hydrogen,Site C,Siemens
TURB-1766,COMP-1766,2027-11-01,850.92,37330.49,4539.33,732.95,479.67,66546,0.86,798.31,15.36,Diesel,Site D,Siemens
TURB-1767,COMP-1767,2027-11-02,6084.78,34262.72,3003.55,1098.16,10.88,83553,0.68,941.83,17.4,Hydrogen,Site A,Solar
TURB-1768,COMP-1768,2027-11-03,3073.67,49618.07,1572.2,1687.84,273.49,25423,0.63,420.87,14.65,Natural Gas,Site D,Siemens
TURB-1769,COMP-1769,2027-11-04,8288.6,8533.05,1638.15,1341.81,84.61,81697,0.61,608.65,19.26,Diesel,Site B,Solar
TURB-1770,COMP-1770,2027-11-05,8951.15,14523.04,732.48,2284.7,176.44,95967,0.59,492.41,10.33,Diesel,Site D,GE
TURB-1771,COMP-1771,2027-11-06,1086.45,42291.07,2244.42,2469.66,172.6,86630,0.76,95.97,10.78,Natural Gas,Site C,Mitsubishi
TURB-1772,COMP-1772,2027-11-07,8760.09,28295.83,435.31,202.55,178.7,24472,0.52,332.21,23.63,Hydrogen,Site B,GE
TURB-1773,COMP-1773,2027-11-08,5457.81,17147.87,2259.2,1151.21,291.83,57122,0.89,621.38,22.89,Diesel,Site D,Mitsubishi
TURB-1774,COMP-1774,2027-11-09,1722.12,8374.01,690.5,974.71,262.09,95951,0.62,792.34,5.76,Natural Gas,Site B,Solar
TURB-1775,COMP-1775,2027-11-10,193.75,28318.53,3418.15,178.43,237.47,83961,0.72,72.16,7.27,Hydrogen,Site B,Solar
TURB-1776,COMP-1776,2027-11-11,6084.77,24648.39,3290.32,2283.53,265.85,66715,0.54,1115.84,14.84,Hydrogen,Site D,Siemens
TURB-1777,COMP-1777,2027-11-12,5367.36,13074.63,4207.87,432.28,303.12,86467,0.73,736.95,14.61,Hydrogen,Site C,GE
TURB-1778,COMP-1778,2027-11-13,7185.15,31809.61,4619.8,141.09,133.6,36843,0.81,1009.59,3.35,Diesel,Site C,GE
TURB-1779,COMP-1779,2027-11-14,5117.13,34448.83,3304.11,285.12,409.5,16338,0.52,262.2,22.98,Diesel,Site B,GE
TURB-1780,COMP-1780,2027-11-15,320.21,28158.84,856.0,1122.53,280.63,92425,0.93,771.64,19.69,Diesel,Site C,Mitsubishi
TURB-1781,COMP-1781,2027-11-16,4383.14,33623.56,2590.54,1056.26,139.17,57908,0.65,143.21,20.23,Hydrogen,Site D,Siemens
TURB-1782,COMP-1782,2027-11-17,8427.1,13522.81,4711.8,2267.15,94.15,4585,0.67,570.6,17.75,Hydrogen,Site B,Mitsubishi
TURB-1783,COMP-1783,2027-11-18,3887.92,45323.98,1076.45,97.38,385.22,27881,0.58,851.88,5.41,Natural Gas,Site C,Mitsubishi
TURB-1784,COMP-1784,2027-11-19,2695.81,3596.38,2007.75,2315.38,267.71,89815,0.94,810.41,10.06,Hydrogen,Site A,Solar
TURB-1785,COMP-1785,2027-11-20,2982.42,9349.17,3765.47,1040.83,100.59,61945,0.67,318.62,9.17,Hydrogen,Site A,Siemens
TURB-1786,COMP-1786,2027-11-21,1142.35,11902.78,3840.09,588.43,420.8,52078,0.65,177.7,24.73,Natural Gas,Site C,Mitsubishi
TURB-1787,COMP-1787,2027-11-22,3898.07,47714.43,4752.05,2444.56,353.42,26944,0.86,458.79,4.16,Hydrogen,Site D,GE
TURB-1788,COMP-1788,2027-11-23,7808.31,15050.13,1311.12,2289.77,170.36,10853,0.66,751.98,14.54,Hydrogen,Site A,Mitsubishi
TURB-1789,COMP-1789,2027-11-24,695.08,46660.32,4305.67,1591.43,146.04,30097,0.73,153.06,19.64,Hydrogen,Site C,Siemens
TURB-1790,COMP-1790,2027-11-25,9175.61,24365.84,357.29,270.0,117.93,97651,1.0,1012.7,11.06,Natural Gas,Site C,Siemens
TURB-1791,COMP-1791,2027-11-26,4564.11,36180.03,814.41,1941.29,45.01,26573,0.75,629.47,13.88,Hydrogen,Site D,Solar
TURB-1792,COMP-1792,2027-11-27,6605.23,14614.54,4720.89,239.33,472.7,94417,0.73,1036.39,5.4,Diesel,Site D,Siemens
TURB-1793,COMP-1793,2027-11-28,3794.85,35458.89,4415.69,687.43,479.03,19626,0.9,796.46,6.39,Natural Gas,Site C,Siemens
TURB-1794,COMP-1794,2027-11-29,2740.91,43647.45,398.59,1530.91,208.2,85922,0.52,1170.24,17.84,Diesel,Site B,Siemens
TURB-1795,COMP-1795,2027-11-30,1034.41,29284.24,431.38,135.7,55.75,93858,0.69,615.26,18.51,Hydrogen,Site C,Mitsubishi
TURB-1796,COMP-1796,2027-12-01,4768.26,45728.76,1824.41,778.95,177.01,30211,0.85,884.52,14.62,Natural Gas,Site D,Solar
TURB-1797,COMP-1797,2027-12-02,4246.88,20055.28,2059.9,927.55,186.4,66454,0.96,613.61,22.78,Diesel,Site B,GE
TURB-1798,COMP-1798,2027-12-03,5765.98,31390.43,2392.37,176.0,137.22,28722,0.82,244.68,10.25,Natural Gas,Site D,Solar
TURB-1799,COMP-1799,2027-12-04,4078.56,14643.85,2787.62,1436.01,59.17,43855,0.76,153.04,18.56,Natural Gas,Site C,Solar
TURB-1800,COMP-1800,2027-12-05,4532.15,8274.35,740.09,1704.53,59.76,43107,0.73,321.26,18.54,Diesel,Site B,Mitsubishi
TURB-1801,COMP-1801,2027-12-06,7903.25,8948.81,4933.43,281.31,469.91,25840,0.74,715.1,12.38,Hydrogen,Site C,GE
TURB-1802,COMP-1802,2027-12-07,1356.15,22757.74,4793.42,969.71,399.35,33228,0.74,1008.07,20.97,Natural Gas,Site A,GE
TURB-1803,COMP-1803,2027-12-08,4136.6,46927.36,2103.35,831.43,124.26,81928,0.97,212.97,13.85,Natural Gas,Site A,Mitsubishi
TURB-1804,COMP-1804,2027-12-09,1481.69,15562.04,2489.88,1253.59,359.5,58876,0.91,1112.81,16.21,Hydrogen,Site B,GE
TURB-1805,COMP-1805,2027-12-10,9379.41,5586.13,1879.43,2335.26,37.67,92582,0.66,600.39,2.53,Natural Gas,Site C,Solar
TURB-1806,COMP-1806,2027-12-11,8306.02,22879.78,3288.33,1248.14,134.14,39793,0.53,629.84,17.72,Natural Gas,Site A,Mitsubishi
TURB-1807,COMP-1807,2027-12-12,8485.02,7971.64,3526.6,56.7,347.84,35934,0.84,85.92,16.8,Diesel,Site C,Mitsubishi
TURB-1808,COMP-1808,2027-12-13,1457.45,11297.4,2723.4,138.65,315.99,71698,0.86,1164.98,22.81,Natural Gas,Site B,GE
TURB-1809,COMP-1809,2027-12-14,8765.77,45669.12,4629.08,885.97,316.22,49539,0.89,119.75,4.81,Diesel,Site D,Siemens
TURB-1810,COMP-1810,2027-12-15,1517.61,32492.42,1798.77,306.34,193.31,89132,0.62,383.63,5.97,Natural Gas,Site A,Mitsubishi
TURB-1811,COMP-1811,2027-12-16,4713.22,26495.93,1374.29,779.89,167.96,5136,0.82,776.94,12.81,Diesel,Site B,GE
TURB-1812,COMP-1812,2027-12-17,1090.55,12008.05,3312.8,1618.57,203.14,27923,0.82,787.78,9.66,Hydrogen,Site B,Solar
TURB-1813,COMP-1813,2027-12-18,9308.15,5578.28,896.65,683.37,150.2,77129,0.56,541.99,4.79,Hydrogen,Site B,Siemens
TURB-1814,COMP-1814,2027-12-19,9839.22,47171.26,2928.44,331.19,51.64,76300,0.89,1049.34,5.1,Hydrogen,Site D,Mitsubishi
TURB-1815,COMP-1815,2027-12-20,4290.39,27249.66,1684.1,1768.15,108.64,6416,0.8,432.68,18.3,Diesel,Site B,Solar
TURB-1816,COMP-1816,2027-12-21,9498.24,7373.04,772.84,2297.19,32.5,38017,0.75,228.08,19.09,Hydrogen,Site B,Mitsubishi
TURB-1817,COMP-1817,2027-12-22,1019.07,23627.07,1650.67,2280.85,93.92,90459,0.52,98.05,22.46,Natural Gas,Site B,GE
TURB-1818,COMP-1818,2027-12-23,9115.46,31120.05,1092.45,1649.33,149.15,10504,0.73,206.76,8.79,Diesel,Site A,Siemens
TURB-1819,COMP-1819,2027-12-24,3509.2,34689.39,3184.51,503.4,180.19,97357,0.93,1148.35,12.16,Diesel,Site B,Mitsubishi
TURB-1820,COMP-1820,2027-12-25,6710.66,5468.71,353.4,2189.34,470.6,46475,0.69,406.61,4.76,Diesel,Site C,Siemens
TURB-1821,COMP-1821,2027-12-26,3641.85,35603.73,4109.85,1916.32,404.48,27380,0.99,805.35,4.41,Natural Gas,Site C,Mitsubishi
TURB-1822,COMP-1822,2027-12-27,6029.26,39033.18,2962.79,2105.3,260.4,57872,0.89,1163.99,1.76,Hydrogen,Site B,Solar
TURB-1823,COMP-1823,2027-12-28,2369.64,19013.0,4299.65,414.12,332.73,68690,0.91,1068.55,5.48,Natural Gas,Site A,Siemens
TURB-1824,COMP-1824,2027-12-29,6287.79,33799.73,885.34,1236.1,94.52,32766,0.79,630.06,8.08,Natural Gas,Site A,Solar
TURB-1825,COMP-1825,2027-12-30,5139.68,5835.56,2413.91,1355.9,275.14,90216,0.64,147.15,14.78,Diesel,Site A,Siemens
TURB-1826,COMP-1826,2027-12-31,3686.77,49706.24,3372.91,1948.96,403.46,35869,0.7,876.92,16.1,Diesel,Site B,Mitsubishi
TURB-1827,COMP-1827,2028-01-01,4447.99,4535.78,814.56,847.8,87.06,38601,0.81,201.65,14.37,Hydrogen,Site C,Mitsubishi
TURB-1828,COMP-1828,2028-01-02,5042.92,10945.8,168.34,899.13,392.4,24655,0.94,220.12,2.26,Hydrogen,Site A,Solar
TURB-1829,COMP-1829,2028-01-03,4218.2,38181.81,4720.77,2220.39,228.59,76622,0.86,1061.36,13.74,Diesel,Site A,Siemens
TURB-1830,COMP-1830,2028-01-04,790.75,48035.17,3925.68,1863.87,108.34,42180,0.68,817.07,12.1,Hydrogen,Site D,Mitsubishi
TURB-1831,COMP-1831,2028-01-05,7895.79,13485.17,3932.82,1615.87,34.95,38459,0.63,1119.86,19.63,Hydrogen,Site C,Solar
TURB-1832,COMP-1832,2028-01-06,6676.74,5827.02,4610.56,346.23,478.39,40309,0.82,1151.98,22.84,Diesel,Site D,GE
TURB-1833,COMP-1833,2028-01-07,6843.37,7924.63,2932.8,218.83,95.33,54654,0.54,579.44,17.1,Hydrogen,Site A,Mitsubishi
TURB-1834,COMP-1834,2028-01-08,609.59,34478.53,3243.64,1631.77,405.94,45840,0.69,819.39,18.22,Diesel,Site A,Mitsubishi
TURB-1835,COMP-1835,2028-01-09,7750.86,25996.05,1124.01,1306.5,273.82,48940,0.63,803.18,10.62,Diesel,Site B,GE
TURB-1836,COMP-1836,2028-01-10,7781.66,44276.2,2404.87,2462.14,461.1,70929,0.94,179.64,15.41,Natural Gas,Site B,Siemens
TURB-1837,COMP-1837,2028-01-11,7966.68,5941.16,872.2,2137.77,412.68,62338,0.83,761.93,14.34,Natural Gas,Site B,GE
TURB-1838,COMP-1838,2028-01-12,6185.0,25569.85,584.37,1446.71,128.59,3833,0.56,177.29,24.36,Natural Gas,Site A,GE
TURB-1839,COMP-1839,2028-01-13,5193.4,31014.3,1351.1,342.25,495.17,54780,0.76,1034.25,18.71,Hydrogen,Site C,Solar
TURB-1840,COMP-1840,2028-01-14,8739.97,43267.42,2351.62,290.71,201.65,7052,0.89,1117.55,8.0,Diesel,Site C,GE
TURB-1841,COMP-1841,2028-01-15,5866.3,28132.88,3227.4,1181.18,408.77,83657,0.55,497.33,22.35,Diesel,Site A,Siemens
TURB-1842,COMP-1842,2028-01-16,1018.88,9944.19,2571.2,415.89,492.73,87072,0.79,847.85,14.1,Diesel,Site B,Siemens
TURB-1843,COMP-1843,2028-01-17,3549.99,44551.9,4482.83,1728.71,159.86,75530,0.88,854.61,5.23,Hydrogen,Site C,Mitsubishi
TURB-1844,COMP-1844,2028-01-18,7160.26,43422.43,1701.52,165.52,375.51,68900,0.6,107.67,21.09,Hydrogen,Site A,Siemens
TURB-1845,COMP-1845,2028-01-19,4169.68,43787.83,4249.38,2484.9,94.54,32584,0.96,237.66,13.89,Diesel,Site C,Siemens
TURB-1846,COMP-1846,2028-01-20,8022.64,29758.95,2235.03,2367.32,302.04,56242,0.78,1068.66,3.36,Diesel,Site B,Siemens
TURB-1847,COMP-1847,2028-01-21,4725.78,48202.83,776.34,1529.99,212.51,21931,0.82,277.83,10.69,Natural Gas,Site B,Siemens
TURB-1848,COMP-1848,2028-01-22,3914.39,28223.99,4342.61,535.18,170.12,96700,0.68,921.96,12.96,Natural Gas,Site C,GE
TURB-1849,COMP-1849,2028-01-23,3558.63,8284.83,2497.61,741.59,56.34,91242,0.89,730.67,8.01,Hydrogen,Site A,Mitsubishi
TURB-1850,COMP-1850,2028-01-24,3218.07,20574.28,786.15,771.35,90.13,56926,0.8,870.86,8.4,Diesel,Site D,GE
